tweet_id,text,created_at,likes,text length,polarity
1242077232312602624,tried walking without yesterday never felt rude since napkin day social anxiety,2020-03-23 13:14:23,0,79,-0.13333333333333333
1242077215610884097,government quarante zone even,2020-03-23 13:14:19,1,29,0.0
1242077140717383682,true,2020-03-23 13:14:01,2,4,0.35
1242077123768193025,catholic priest president solution stocking living fear personally wa,2020-03-23 13:13:57,3,69,0.0
1242077088217206785,going hit hard mass testing done today,2020-03-23 13:13:49,1,38,-0.2916666666666667
1242077076238336002,exhausted watching music every sing every,2020-03-23 13:13:46,2,41,-0.4
1242076896210358273,none essential social strictly,2020-03-23 13:13:03,3,30,0.016666666666666666
1242076893727293445,ever could positive impact country world large time play,2020-03-23 13:13:02,0,56,0.22077922077922077
1242076867785560064,understand based priest tested positive even positive th,2020-03-23 13:12:56,0,56,0.22727272727272727
1242076863561895940,explore catholic,2020-03-23 13:12:55,0,16,0.0
1242076823795773440,government serious rich trying force corona poor c,2020-03-23 13:12:46,0,50,-0.11944444444444445
1242076782838329344,someone please explain air totally,2020-03-23 13:12:36,1,34,0.0
1242076709018636290,champ happy raised teacher world education lead nation world,2020-03-23 13:12:18,4,60,0.8
1242076538100686848,hope protect,2020-03-23 13:11:38,0,12,0.0
1242076538025259009,eliminate automatically,2020-03-23 13:11:37,0,23,0.0
1242076173984845832,enforce,2020-03-23 13:10:11,1,7,0.0
1242076137431486465,faith god forefront fighting demon could urging,2020-03-23 13:10:02,0,47,0.0
1242076087611535363,zimbabwe second person test positive country ministry health,2020-03-23 13:09:50,0,60,0.11363636363636363
1242075981369823234,need loan sought gave business th,2020-03-23 13:09:25,0,33,0.0
1242075958917677057,leading,2020-03-23 13:09:19,0,7,0.0
1242075950977777664,president address nation advertise company,2020-03-23 13:09:18,4,42,0.0
1242075923610034177,suffocating negligence suppress depression,2020-03-23 13:09:11,2,42,-0.5
1242075907201937408,arrest could country,2020-03-23 13:09:07,0,20,-0.05
1242075904010006528,body would defy,2020-03-23 13:09:06,0,15,0.0
1242075610110930944,president watch maybe able,2020-03-23 13:07:56,2,26,0.5
1242075599486816259,based priest way,2020-03-23 13:07:54,2,16,0.0
1242075580478226432,first positive case someone confirm please,2020-03-23 13:07:49,2,42,0.23863636363636365
1242075488383897608,little bit concerned number train,2020-03-23 13:07:27,1,33,-0.1875
1242075457165709317,president thanks,2020-03-23 13:07:20,0,16,0.2
1242075342145310720,surrounded sum contribute unemployed odd job manual,2020-03-23 13:06:52,1,51,-0.16666666666666666
1242075298528661504,soon run money desperation set youth start food need,2020-03-23 13:06:42,1,52,0.0
1242075231541477376,account approximately total current within,2020-03-23 13:06:26,0,42,0.0
1242075002645762053,,2020-03-23 13:05:31,2,0,0.0
1242074945984892930,based catholic come conduct burial mass that ca,2020-03-23 13:05:18,4,47,0.0
1242074939278180353,avail discount retail,2020-03-23 13:05:16,0,21,0.0
1242074884160851969,could maker walker alcohol,2020-03-23 13:05:03,1,26,0.0
1242074872077041665,hey sweet stay safe everyone could,2020-03-23 13:05:00,1,34,0.425
1242074830842793985,probably best thing read today click link,2020-03-23 13:04:50,1,41,1.0
1242074790795587585,president poor one going suffer rich afford survive hard time,2020-03-23 13:04:41,1,61,-0.10555555555555557
1242074627804987396,going sugar first time,2020-03-23 13:04:02,0,22,0.25
1242074503263522820,emergency situation therefore believe appropriate following long government,2020-03-23 13:03:32,0,75,0.15
1242074386271780865,comment reading association read appreciate,2020-03-23 13:03:04,0,43,0.0
1242074156281274383,sorry say could soon worst hit could pp talk considerate,2020-03-23 13:02:10,0,56,-0.75
1242074085984796674,street city dash can watch,2020-03-23 13:01:53,4,26,0.0
1242073915255599104,far established self quarante work even also established th,2020-03-23 13:01:12,2,59,0.1
1242073856329818112,clear dont know put people let pay,2020-03-23 13:00:58,0,34,0.10000000000000002
1242073717955493890,lord cause earth need cause earth focus,2020-03-23 13:00:25,2,39,0.0
1242073668278194176,trying figure common man like rider kalb artisans,2020-03-23 13:00:13,0,49,-0.3
1242073657297551370,create best shoe impression made recorder,2020-03-23 13:00:11,0,41,1.0
1242073540536471552,woman county forced quarante freely,2020-03-23 12:59:43,0,35,0.04999999999999999
1242073475302506497,need screening county preferably every public private main,2020-03-23 12:59:27,0,58,0.05555555555555555
1242073438426148865,still year,2020-03-23 12:59:18,1,10,0.0
1242073404464922626,looking kind self quarante really love family country,2020-03-23 12:59:10,1,53,0.55
1242073334449348608,lord cause know need,2020-03-23 12:58:54,2,20,0.0
1242073260486987784,thought would help end corruption traffic police turn like rest,2020-03-23 12:58:36,0,63,0.0
1242073079112744973,could county put woman recently returned forced quarante freely,2020-03-23 12:57:53,0,63,0.033333333333333326
1242073010254884864,hope know real never stopped living learning working,2020-03-23 12:57:36,3,52,0.2
1242073004026343424,never felt comfortable,2020-03-23 12:57:35,0,22,0.4
1242072987517452288,barely week one home could city thing monster hit home count,2020-03-23 12:57:31,0,60,0.05
1242072934728032263,message clear go,2020-03-23 12:57:18,2,16,0.10000000000000002
1242072898472468480,lost looking ready hit ground running,2020-03-23 12:57:10,0,37,0.2
1242072886178910209,language could possibly understand save country take advised,2020-03-23 12:57:07,0,60,0.0
1242072852867801099,vanity project like look need national address president much le,2020-03-23 12:56:59,0,64,0.2
1242072845074812930,sugar dating younger man,2020-03-23 12:56:57,1,24,0.0
1242072802678710272,family billion gap rich n poor difficult,2020-03-23 12:56:47,1,40,-0.17500000000000002
1242072732088578052,sense saw sense,2020-03-23 12:56:30,0,15,0.0
1242072687301754882,could discharge release,2020-03-23 12:56:19,0,23,0.0
1242072379280547842,can go inside,2020-03-23 12:55:06,1,13,0.0
1242072342274154496,science prayer stop corona,2020-03-23 12:54:57,3,26,0.0
1242072303783067660,working background,2020-03-23 12:54:48,0,18,0.0
1242072224183603202,pastor came back put mandatory quarante hospital state,2020-03-23 12:54:29,1,54,0.0
1242072127936901120,also pay provide food going unpaid leaf,2020-03-23 12:54:06,2,39,0.2
1242071802496651264,need know sugar dating,2020-03-23 12:52:48,0,22,0.0
1242071782200356864,nature battle help identify proper combat until,2020-03-23 12:52:44,0,47,0.0
1242071780900179968,someone said crisis affecting middle class rich,2020-03-23 12:52:43,0,47,0.1875
1242071430478606339,gospel say new song stop corona virus could,2020-03-23 12:51:20,0,43,0.13636363636363635
1242071419015647232,thinking loud am,2020-03-23 12:51:17,7,16,0.1
1242071294281224193,god come aid,2020-03-23 12:50:47,1,12,0.0
1242071151062536195,person hungry people fast g,2020-03-23 12:50:13,0,27,0.2
1242071108700049415,nothing normal,2020-03-23 12:50:03,0,14,0.15
1242070953313607682,self people testing positive could,2020-03-23 12:49:26,0,34,0.22727272727272727
1242070853061423104,boy still think poor disease busy,2020-03-23 12:49:02,0,33,-0.15000000000000002
1242070826960257026,treating deputy governor guy stoned death,2020-03-23 12:48:56,3,41,0.0
1242070785189085185,biography vincent,2020-03-23 12:48:46,3,17,0.0
1242070762099531776,anyone looking powder honey i know get u order,2020-03-23 12:48:40,0,46,0.0
1242070751429025798,dont believe face social medium wise tramp,2020-03-23 12:48:38,0,42,0.36666666666666664
1242070748132446211,share simple explanation could could people get,2020-03-23 12:48:37,0,47,0.0
1242070632352960513,dont know know take cannot bring,2020-03-23 12:48:09,0,32,0.0
1242070629198823425,dear china rolled g,2020-03-23 12:48:09,2,19,0.0
1242070569111166977,thought president would feed maize,2020-03-23 12:47:54,0,34,0.0
1242070516007153667,prepared,2020-03-23 12:47:42,1,8,0.0
1242070386071818243,among resolved make use,2020-03-23 12:47:11,0,23,0.0
1242070363141558272,pin complain working home,2020-03-23 12:47:05,1,25,0.0
1242070340739772419,president said lot good right time,2020-03-23 12:47:00,1,34,0.4928571428571428
1242070264919265281,confirmed positive quarante met,2020-03-23 12:46:42,3,31,0.31363636363636366
1242070137945063429,day dance dance governor switched,2020-03-23 12:46:12,1,33,0.0
1242070051949285376,someone woke make avert,2020-03-23 12:45:51,0,23,0.0
1242069764685660163,letter cabinet secretary national treasury assist government,2020-03-23 12:44:43,0,60,0.0
1242069754174672897,come birth,2020-03-23 12:44:40,0,10,0.0
1242069477379932165,question could,2020-03-23 12:43:34,2,14,0.0
1242069442491711494,three county came back trip put mandatory quarante,2020-03-23 12:43:26,0,50,0.0
1242069375345201157,maker walker alcohol hand,2020-03-23 12:43:10,1,25,0.0
1242069364188340226,people working hard spread virus done nothing imp,2020-03-23 12:43:07,0,49,-0.2916666666666667
1242069222253084673,dear government need free delivery paternity come self quarante little fun,2020-03-23 12:42:33,0,74,0.1708333333333333
1242068949384257537,capable leading forefront chairman th,2020-03-23 12:41:28,0,37,0.2
1242068895625875458,perfect corona rather effectively,2020-03-23 12:41:15,0,33,0.8
1242068841838137347,nobody stop rip bob,2020-03-23 12:41:03,1,19,0.0
1242068800998117376,tested could friend,2020-03-23 12:40:53,3,19,0.0
1242068731456630784,stay home,2020-03-23 12:40:36,1,9,0.0
1242068201732743176,hard time ahead president thinking otherwise instead calling nation,2020-03-23 12:38:30,1,67,-0.2916666666666667
1242068189527375872,obvious president say anxiety roof,2020-03-23 12:38:27,1,34,0.0
1242068081364656133,win love sugar,2020-03-23 12:38:01,2,14,0.65
1242068007444234250,sorry say believe cause everything bad could,2020-03-23 12:37:44,0,44,-0.5999999999999999
1242067946790363136,medicine found till home,2020-03-23 12:37:29,0,24,0.0
1242067898337767431,nation humanity high time listen carefully ministry health,2020-03-23 12:37:18,0,58,0.03
1242067839462387713,president dress come tell hungry u,2020-03-23 12:37:04,1,34,0.0
1242067739780489216,productive article may,2020-03-23 12:36:40,0,22,0.0
1242067584704491523,fight could stay fit quality home u today,2020-03-23 12:36:03,1,41,0.4
1242067557013696515,arresting become cultural event president,2020-03-23 12:35:56,2,41,0.1
1242067432816205824,government also provide free everyone age self quarante come,2020-03-23 12:35:27,0,60,0.4
1242067263735377921,safe safe could physical eat,2020-03-23 12:34:46,0,28,0.3333333333333333
1242067158202531840,church officially closed shall overcome,2020-03-23 12:34:21,0,39,-0.1
1242067004892332032,ever right time revolt civil disobedience threaten shoot u,2020-03-23 12:33:45,1,58,0.2857142857142857
1242066890542977026,dream reach end march please wan,2020-03-23 12:33:17,3,32,-0.2
1242066812612808709,eagerly hear president address food water shelter safety economic crisis n,2020-03-23 12:32:59,0,74,0.2
1242066797572042753,could,2020-03-23 12:32:55,0,5,0.0
1242066645432119296,priest came church mass funeral mass test,2020-03-23 12:32:19,1,41,0.0
1242066631800639489,together fight could stay healthy stay home,2020-03-23 12:32:16,0,43,0.5
1242066508483899395,black people got everything people got people got ho,2020-03-23 12:31:46,0,52,-0.16666666666666666
1242066436689985541,directive pin well never dull moment,2020-03-23 12:31:29,0,36,0.14583333333333334
1242066410366472193,speech tested positive could learn,2020-03-23 12:31:23,0,34,0.22727272727272727
1242066360341090306,nothing impossible route na fare,2020-03-23 12:31:11,0,32,-0.6666666666666666
1242066263163072515,south beloved country,2020-03-23 12:30:48,0,21,0.7
1242066241088520194,na si almost county,2020-03-23 12:30:43,1,19,0.0
1242066157278027776,greedy country abroad can go,2020-03-23 12:30:23,1,28,0.0
1242066066056056833,god elderly killing witchcraft inheritance,2020-03-23 12:30:01,1,42,0.0
1242066032279392256,u news aunt the,2020-03-23 12:29:53,1,15,0.0
1242066013774139393,need call grand back village warm,2020-03-23 12:29:48,2,33,0.3666666666666667
1242066003523182594,defeat hopefully soon anyone found public especially,2020-03-23 12:29:46,3,52,0.0
1242065873009020930,men could really joke,2020-03-23 12:29:15,0,21,0.2
1242065797641633797,critical painful fact government obviously water,2020-03-23 12:28:57,0,48,-0.2333333333333333
1242065754385788936,look might second,2020-03-23 12:28:46,4,17,0.0
1242065583170031621,un helping stop,2020-03-23 12:28:06,0,15,0.0
1242065330173808640,g joke nation data showing number confirmed south,2020-03-23 12:27:05,1,49,0.4
1242065198263029762,government beauty might see worse could,2020-03-23 12:26:34,6,39,-0.4
1242065174548414464,ever ran riot singing holding president instead talking basic,2020-03-23 12:26:28,2,61,0.0
1242065128935370752,person age get disease wash avoid crowded help call,2020-03-23 12:26:17,3,51,0.0
1242064968255778817,exactly talking friend yesterday let pretend,2020-03-23 12:25:39,0,44,0.25
1242064937242984448,idea total due scripture,2020-03-23 12:25:32,1,24,-0.0625
1242064917114564608,still government open public transport name keeping,2020-03-23 12:25:27,0,51,0.0
1242064900278620160,go many to please na k,2020-03-23 12:25:23,2,22,0.5
1242064881190350848,let people tune today lord radio listen message lord,2020-03-23 12:25:18,1,52,0.0
1242064847866662913,way taking win though,2020-03-23 12:25:10,1,21,0.8
1242064802916306944,finally guy behind looking escape,2020-03-23 12:25:00,4,33,-0.2
1242064801540591621,sad god bless u god u,2020-03-23 12:24:59,3,21,-0.5
1242064784163573760,dating sugar worth,2020-03-23 12:24:55,2,18,0.3
1242064688533438464,poor way anaemic watching,2020-03-23 12:24:32,2,25,-0.4
1242064674398617600,president today civil aviation authority agreement,2020-03-23 12:24:29,1,50,0.0
1242064663577272321,advice young looking sugar mummy,2020-03-23 12:24:26,1,32,0.1
1242064476834324481,one would wished see emotional fund,2020-03-23 12:23:42,4,35,0.0
1242064472644222979,pastor came back put mandatory quarante hospital state directive,2020-03-23 12:23:41,1,64,0.0
1242064465413226496,soon country start going chaos call people need e,2020-03-23 12:23:39,2,49,0.0
1242064418885812225,fare die,2020-03-23 12:23:28,1,8,0.0
1242064302816874502,inequality different would,2020-03-23 12:23:00,0,26,0.0
1242064212895174662,death zimbabwe corona virus,2020-03-23 12:22:39,4,27,0.0
1242064211800477697,three county came back trip put mandatory quarante,2020-03-23 12:22:39,2,50,0.0
1242064200840744960,graceful enough observe protocol stay matter urgency might reason,2020-03-23 12:22:36,2,65,0.0
1242064075405905921,emergency response team sent trace catholic priest tested positive corona,2020-03-23 12:22:06,4,73,0.11363636363636363
1242064012797530112,time put mandatory hate happening,2020-03-23 12:21:51,1,33,-0.8
1242063970632163329,people lose trust governing becomes face choice,2020-03-23 12:21:41,1,47,0.0
1242063856727396352,incompetent wont die,2020-03-23 12:21:14,2,20,-0.35
1242063643883307008,next corona virus strain even deadly see lipping apart die,2020-03-23 12:20:23,1,58,-0.1
